__time,/joint_state/cranex7_j0/effort,/joint_state/cranex7_j0/position,/joint_state/cranex7_j0/velocity,/joint_state/cranex7_j1/effort,/joint_state/cranex7_j1/position,/joint_state/cranex7_j1/velocity,/joint_state/cranex7_j2/effort,/joint_state/cranex7_j2/position,/joint_state/cranex7_j2/velocity,/joint_state/cranex7_j3/effort,/joint_state/cranex7_j3/position,/joint_state/cranex7_j3/velocity,/joint_state/cranex7_j4/effort,/joint_state/cranex7_j4/position,/joint_state/cranex7_j4/velocity,/joint_state/cranex7_j5/effort,/joint_state/cranex7_j5/position,/joint_state/cranex7_j5/velocity,/joint_state/cranex7_j6/effort,/joint_state/cranex7_j6/position,/joint_state/cranex7_j6/velocity,/joint_state/cranex7_j7/effort,/joint_state/cranex7_j7/position,/joint_state/cranex7_j7/velocity,/joint_state/header/stamp
1697018910.618695,-0.006235151,-0.001533981,0.000000000,0.876124392,1.556990498,0.000000000,0.000000000,0.000000000,0.000000000,1.047505368,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.174584228,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,0.000000000,-0.001533981,0.000000000,1697018910.618508577
1697018910.666616,-0.018705453,-0.001533981,0.000000000,0.876124392,1.556990498,0.000000000,0.000000000,-0.003067962,-0.023980824,1.047505368,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.168349077,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,0.000000000,-0.001533981,0.000000000,1697018910.666475534
1697018910.714682,-0.006235151,-0.001533981,0.000000000,0.884548665,1.556990498,0.000000000,0.006235151,-0.003067962,0.000000000,1.047505368,-1.029301107,0.000000000,-0.006235151,0.000000000,0.000000000,0.174584228,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,0.000000000,-0.001533981,0.000000000,1697018910.714483261
1697018910.762747,-0.018705453,-0.001533981,0.000000000,0.876124392,1.556990498,0.000000000,0.000000000,-0.003067962,0.000000000,1.053740519,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.174584228,-0.007669904,0.000000000,-0.012470302,-0.001533981,0.000000000,0.000000000,-0.001533981,0.000000000,1697018910.762491703
1697018910.810670,-0.018705453,-0.001533981,0.000000000,0.884548665,1.556990498,0.000000000,0.000000000,-0.003067962,0.000000000,1.053740519,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.174584228,-0.007669904,0.000000000,-0.031175755,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018910.810479164
1697018910.858762,-0.018705453,-0.001533981,0.000000000,0.892972938,1.556990498,0.000000000,0.000000000,-0.003067962,0.000000000,1.053740519,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.174584228,-0.007669904,0.000000000,-0.024940604,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018910.858603716
1697018910.906695,-0.018705453,-0.001533981,0.000000000,0.892972938,1.556990498,0.000000000,-0.037410906,-0.001533981,0.000000000,1.059975670,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.174584228,-0.007669904,0.000000000,-0.049881208,-0.001533981,0.000000000,0.000000000,-0.001533981,0.000000000,1697018910.906452656
1697018910.954657,-0.024940604,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.006235151,0.000000000,0.023980824,1.091151425,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.180819379,-0.007669904,0.000000000,-0.018705453,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018910.954465628
1697018911.002697,-0.031175755,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,-0.024940604,0.000000000,0.000000000,1.091151425,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.031175755,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.002492189
1697018911.050670,-0.006235151,-0.001533981,0.000000000,0.909821484,1.555456517,0.000000000,-0.012470302,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.018705453,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.050516844
1697018911.098695,-0.012470302,0.000000000,0.000000000,0.926670030,1.556990498,0.000000000,-0.006235151,0.000000000,0.000000000,1.091151425,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.012470302,-0.001533981,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.098488569
1697018911.146748,-0.018705453,-0.001533981,0.000000000,0.918245757,1.556990498,0.000000000,0.000000000,-0.001533981,0.000000000,1.091151425,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.012470302,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.146496058
1697018911.194712,-0.006235151,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,0.000000000,-0.003067962,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.018705453,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.194458961
1697018911.242656,-0.024940604,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,0.000000000,-0.003067962,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,0.000000000,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.242379427
1697018911.290713,-0.006235151,0.000000000,0.000000000,0.935094303,1.556990498,0.000000000,0.000000000,-0.003067962,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.031175755,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.290485620
1697018911.338745,-0.018705453,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.012470302,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.012470302,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.338430882
1697018911.386784,-0.006235151,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,-0.031175755,-0.001533981,0.023980824,1.097386576,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.006235151,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.386476040
1697018911.434712,-0.018705453,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.018705453,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.018705453,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.434476376
1697018911.482650,-0.018705453,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.024940604,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.001533981,0.000000000,0.143408473,-0.007669904,0.000000000,-0.012470302,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.482424736
1697018911.530686,-0.006235151,-0.001533981,0.000000000,0.918245757,1.556990498,0.000000000,-0.024940604,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.024940604,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.530410051
1697018911.578668,-0.006235151,-0.001533981,0.000000000,0.918245757,1.556990498,0.000000000,0.000000000,0.000000000,0.000000000,1.091151425,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.018705453,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.578408003
1697018911.626755,-0.024940604,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.006235151,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.024940604,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.626452446
1697018911.674609,-0.012470302,-0.001533981,0.000000000,0.918245757,1.556990498,0.000000000,-0.006235151,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.006235151,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.674401760
1697018911.722729,-0.012470302,-0.001533981,0.000000000,0.918245757,1.556990498,0.000000000,-0.018705453,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,0.000000000,-0.003067962,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.722472906
1697018911.770683,-0.031175755,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,-0.012470302,0.000000000,0.000000000,1.078681123,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.018705453,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.770396709
1697018911.818762,-0.018705453,-0.001533981,0.000000000,0.918245757,1.556990498,0.000000000,-0.049881208,0.000000000,0.000000000,1.078681123,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.012470302,-0.004601942,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.818454504
1697018911.866623,-0.006235151,-0.001533981,0.000000000,0.918245757,1.556990498,0.000000000,-0.018705453,0.000000000,0.000000000,1.084916274,-1.032369069,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.031175755,-0.006135923,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.866466999
1697018911.914614,-0.006235151,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.018705453,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.024940604,-0.006135923,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.914449692
1697018911.962782,-0.006235151,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,-0.037410906,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.031175755,-0.006135923,0.000000000,0.000000000,-0.001533981,0.000000000,1697018911.962496758
1697018912.010476,-0.018705453,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,-0.006235151,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.018705453,-0.006135923,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.010350943
1697018912.058567,-0.018705453,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,-0.024940604,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.024940604,-0.006135923,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.058427095
1697018912.106675,-0.018705453,-0.001533981,0.000000000,0.935094303,1.555456517,0.000000000,-0.024940604,-0.001533981,0.000000000,1.078681123,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.143408473,-0.007669904,0.000000000,-0.006235151,-0.006135923,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.106477261
1697018912.154690,-0.012470302,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,-0.037410906,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.093527265,-0.007669904,0.000000000,-0.018705453,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.154462099
1697018912.202713,-0.006235151,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.037410906,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,-0.018705453,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.202471972
1697018912.250684,-0.024940604,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.018705453,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,-0.012470302,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.250439644
1697018912.298651,-0.006235151,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.018705453,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,-0.018705453,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.298429251
1697018912.346724,-0.018705453,-0.001533981,0.000000000,0.909821484,1.556990498,0.000000000,0.000000000,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,-0.031175755,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.346464634
1697018912.394668,-0.018705453,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,0.000000000,0.000000000,0.000000000,1.078681123,-1.029301107,0.000000000,0.000000000,0.001533981,0.000000000,0.087292114,-0.007669904,0.000000000,-0.024940604,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.394445658
1697018912.442647,-0.006235151,-0.001533981,0.000000000,0.892972938,1.556990498,0.000000000,0.000000000,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,-0.024940604,-0.006135923,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.442428112
1697018912.490681,-0.006235151,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.024940604,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,0.000000000,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.490392685
1697018912.538637,-0.018705453,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.006235151,-0.001533981,0.000000000,1.078681123,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,-0.018705453,-0.007669904,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.538417339
1697018912.586692,-0.018705453,-0.001533981,0.000000000,0.892972938,1.556990498,0.000000000,-0.031175755,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,-0.024940604,-0.009203885,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.586431026
1697018912.634697,-0.012470302,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.043646057,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.087292114,-0.007669904,0.000000000,-0.012470302,-0.009203885,0.000000000,0.012470302,-0.001533981,0.000000000,1697018912.634428978
1697018912.682720,-0.006235151,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,0.006235151,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.093527265,-0.007669904,0.000000000,-0.018705453,-0.009203885,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.682482719
1697018912.730678,-0.012470302,-0.001533981,0.000000000,0.901397211,1.555456517,0.000000000,-0.006235151,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.093527265,-0.007669904,0.000000000,-0.031175755,-0.009203885,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.730415583
1697018912.778521,-0.018705453,-0.001533981,0.000000000,0.901397211,1.555456517,0.000000000,0.000000000,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,-0.006235151,0.000000000,0.000000000,0.093527265,-0.007669904,0.000000000,-0.006235151,-0.009203885,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.778382063
1697018912.826685,-0.006235151,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.018705453,-0.001533981,0.000000000,1.078681123,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.093527265,-0.007669904,0.000000000,0.000000000,-0.009203885,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.826486111
1697018912.874679,-0.018705453,-0.001533981,0.000000000,0.901397211,1.556990498,0.000000000,-0.006235151,-0.001533981,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.093527265,-0.007669904,0.000000000,-0.031175755,-0.009203885,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.874355793
1697018912.922566,-0.012470302,-0.001533981,0.000000000,0.892972938,1.556990498,0.000000000,0.000000000,-0.001533981,0.000000000,1.078681123,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.093527265,-0.007669904,0.000000000,-0.024940604,-0.010737866,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.922354937
1697018912.970538,-0.012470302,-0.001533981,0.000000000,0.918245757,1.556990498,0.000000000,-0.006235151,0.000000000,0.000000000,1.084916274,-1.029301107,0.000000000,0.000000000,0.000000000,0.000000000,0.093527265,-0.007669904,0.000000000,-0.018705453,-0.010737866,0.000000000,0.000000000,-0.001533981,0.000000000,1697018912.970299959
